title,url,summary,content,author,combined_text,Relevance_Score,Relevant_to_Education_in_UAE
CBSE board exam result delay: UAE students worry about Indian university admissions,https://www.khaleejtimes.com/uae/education/cbse-board-exam-result-delay-uae-students-worry-about-indian-university-admissions,The UGC has asked universities to change admission dates accordingly,,,CBSE board exam result delay: UAE students worry about Indian university admissions. The UGC has asked universities to change admission dates accordingly,0.7510014176368713,True
"UAE: Outstanding results by IB students, many heading to Ivy League, Oxbridge universities",https://www.khaleejtimes.com/uae/education/uae-outstanding-results-from-ib-students-many-heading-to-ivy-league-oxbridge-universities,Numerous students earned a perfect 7 in every subject and secured admission to some of the world's top universities,,,"UAE: Outstanding results by IB students, many heading to Ivy League, Oxbridge universities. Numerous students earned a perfect 7 in every subject and secured admission to some of the world's top universities",0.7879257202148438,True
"UAE: University students debate merits, demerits of social media",https://www.khaleejtimes.com/uae/uae-university-students-debate-merits-demerits-of-social-media,Some say it is an essential communication tool; others say it leads to bad habits,,,"UAE: University students debate merits, demerits of social media. Some say it is an essential communication tool; others say it leads to bad habits",0.6404568552970886,True
UAEs first Emirati female aviation engineer celebrates INWED at Heriot-Watt University,https://www.khaleejtimes.com/kt-network/uaes-first-emirati-female-aviation-engineer-celebrates-inwed-at-heriot-watt-university,,,,UAEs first Emirati female aviation engineer celebrates INWED at Heriot-Watt University. ,0.5119136571884155,True
UAE: University students help renovate Sheikh Shakhbout Medical City,https://www.khaleejtimes.com/uae/education/uae-university-students-help-renovate-sheikh-shakhbout-medical-city,ADU's Interior Design students were equipped with these skills as part of a partnership agreement,,,UAE: University students help renovate Sheikh Shakhbout Medical City. ADU's Interior Design students were equipped with these skills as part of a partnership agreement,0.7677059769630432,True
UAE: Abu Dhabi University receives Gold Outstanding Chapter award,https://www.khaleejtimes.com/uae/education/uae-abu-dhabi-university-receives-gold-outstanding-chapter-award,This was in recognition of the holistic educational experience provided to students and faculty,,,UAE: Abu Dhabi University receives Gold Outstanding Chapter award. This was in recognition of the holistic educational experience provided to students and faculty,0.4565194845199585,True
UAE: University students to find solutions to social issues,https://www.khaleejtimes.com/uae/uae-university-students-to-find-solutions-to-social-issues,Mohamed Bin Zayed University and Community Development department agree to conduct joint studies,,,UAE: University students to find solutions to social issues. Mohamed Bin Zayed University and Community Development department agree to conduct joint studies,0.49881917238235474,True
UAE: Khalifa University engineering students present innovative projects,https://www.khaleejtimes.com/uae/uae-khalifa-university-engineering-students-present-innovative-projects,"They had been working on prototypes related to health, energy, aerospace, civil infrastructure and more for the past year",,,"UAE: Khalifa University engineering students present innovative projects. They had been working on prototypes related to health, energy, aerospace, civil infrastructure and more for the past year",0.603819727897644,True
Brand Me Summit returns for groundbreaking second edition at Canadian University Dubai,https://www.khaleejtimes.com/kt-network/brand-me-summit-canadian-university-dubai-ayman-yaman,"The event will welcome 5,000+ pioneers for keynotes, workshops, networking, and massive digital exposure",,,"Brand Me Summit returns for groundbreaking second edition at Canadian University Dubai. The event will welcome 5,000+ pioneers for keynotes, workshops, networking, and massive digital exposure",0.49748358130455017,True
"514 job vacancies at Dubai Police: Here's how university graduates, NCOs can apply",https://www.khaleejtimes.com/jobs/dubai-police-514-job-for-emiratis,"University-level roles range for several disciplines, including engineering, data support, operating systems expertise, and social media management",,,"514 job vacancies at Dubai Police: Here's how university graduates, NCOs can apply. University-level roles range for several disciplines, including engineering, data support, operating systems expertise, and social media management",0.548412024974823,True
University of Birmingham Dubai: Admissions open for September 2025,https://www.khaleejtimes.com/supplements/university-of-birmingham-dubai-admissions-open-for-september-2025-3,"With world-class facilities, industry partnerships and a commitment to sustainability, University of Birmingham Dubai empowers students to excel in a rapidly evolving global landscape",,,"University of Birmingham Dubai: Admissions open for September 2025. With world-class facilities, industry partnerships and a commitment to sustainability, University of Birmingham Dubai empowers students to excel in a rapidly evolving global landscape",0.4429384469985962,True
American University in Dubai launches bachelors degrees in artificial intelligence and gaming,https://www.khaleejtimes.com/kt-network/american-university-in-dubai-launches-bachelors-degrees-in-artificial-intelligence-and-gaming,Programmes unveiled at Education for Employment Conference aim to build capacity in key sectors,,,American University in Dubai launches bachelors degrees in artificial intelligence and gaming. Programmes unveiled at Education for Employment Conference aim to build capacity in key sectors,0.44470369815826416,True
"Dubai students to get unprecedented access to top Indian universities like AIIMS, IIMA",https://www.khaleejtimes.com/uae/dubai-students-access-to-aiims-iima-exchange-programme,"A deal was signed, giving students from Dubai Medical University an opportunity to participate in an exchange programme",,,"Dubai students to get unprecedented access to top Indian universities like AIIMS, IIMA. A deal was signed, giving students from Dubai Medical University an opportunity to participate in an exchange programme",0.698036253452301,True
Canadian University Dubai launches BSc in power and renewable energy engineering,https://www.khaleejtimes.com/kt-network/canadian-university-dubai-launches-bsc-in-power-and-renewable-energy-engineering,New programme to boost skills capacity in support of UAE Energy Strategy 2050,,,Canadian University Dubai launches BSc in power and renewable energy engineering. New programme to boost skills capacity in support of UAE Energy Strategy 2050,0.6685600280761719,True
"Dubai: Deaf university student teaches classmates sign language, champions inclusivity",https://www.khaleejtimes.com/uae/dubai-deaf-student-teaches-asl-middlesex-university-monica-manyanga,"Her classmates also played a significant role in her journey, ensuring she is included in discussions through text messaging and clear communication during group projects",,,"Dubai: Deaf university student teaches classmates sign language, champions inclusivity. Her classmates also played a significant role in her journey, ensuring she is included in discussions through text messaging and clear communication during group projects",0.8759154677391052,True
Upgrade your skills and advance your career with an executive development programme at Canadian University Dubai,https://www.khaleejtimes.com/supplements/upgrade-your-skills-and-advance-your-career-with-an-executive-development-programme-at-canadian-university-dubai,Stay ahead of the curve with industry-leading courses designed to equip professionals with the skills and insights needed to navigate the evolving business landscape,,,Upgrade your skills and advance your career with an executive development programme at Canadian University Dubai. Stay ahead of the curve with industry-leading courses designed to equip professionals with the skills and insights needed to navigate the evolving business landscape,0.4538789987564087,True
University of Birmingham Dubai: Admissions open for September 2025,https://www.khaleejtimes.com/supplements/university-of-birmingham-dubai-admissions-open-for-september-2025-2,"With world-class facilities, industry partnerships and a commitment to sustainability, University of Birmingham Dubai empowers students to excel in a rapidly evolving global landscape",,,"University of Birmingham Dubai: Admissions open for September 2025. With world-class facilities, industry partnerships and a commitment to sustainability, University of Birmingham Dubai empowers students to excel in a rapidly evolving global landscape",0.44293850660324097,True
University of Birmingham Dubai: Admissions open for September 2025,https://www.khaleejtimes.com/supplements/university-of-birmingham-dubai-admissions-open-for-september-2025,"With world-class facilities, industry partnerships and a commitment to sustainability, University of Birmingham Dubai empowers students to excel in a rapidly evolving global landscape",,,"University of Birmingham Dubai: Admissions open for September 2025. With world-class facilities, industry partnerships and a commitment to sustainability, University of Birmingham Dubai empowers students to excel in a rapidly evolving global landscape",0.4429377019405365,True
Future-proof your career with a graduate degree from Canadian University Dubai,https://www.khaleejtimes.com/supplements/future-proof-your-career-with-a-graduate-degree-from-canadian-university-dubai,"Renowned as a pioneer in graduate education, CUD is leading the way in developing innovative programs that respond to the evolving business landscape",,,"Future-proof your career with a graduate degree from Canadian University Dubai. Renowned as a pioneer in graduate education, CUD is leading the way in developing innovative programs that respond to the evolving business landscape",0.7377724051475525,True
"Dubai student drops out of US university to launch startup, signs deal with 'billion-dollar company'",https://www.khaleejtimes.com/uae/education/dubai-classroom-to-silicon-valley-20-year-old-launches-ai-startup-after-dropping-out-of-prestigious,Kapur revealed he and his startup's co-founder 'signed a billion-dollar biotech company' as one of their first few clients,,,"Dubai student drops out of US university to launch startup, signs deal with 'billion-dollar company'. Kapur revealed he and his startup's co-founder 'signed a billion-dollar biotech company' as one of their first few clients",0.45223572850227356,True
"Dubai: Learn compassion, risk management in new programme for care workers at university",https://www.khaleejtimes.com/uae/education/dubai-learn-compassion-risk-management-in-new-programme-for-care-workers-at-university,"The training programme is set to offer a series of specialised courses for care workers, counsellors, therapists, community and family support workers",,,"Dubai: Learn compassion, risk management in new programme for care workers at university. The training programme is set to offer a series of specialised courses for care workers, counsellors, therapists, community and family support workers",0.45340970158576965,True
Dubai: Expat acquitted in university degree forgery case,https://www.khaleejtimes.com/uae/crime/dubai-expat-acquitted-in-university-degree-forgery-case,"The man was accused of submitting a counterfeit master's degree certificate, reportedly from a prestigious American university",,,"Dubai: Expat acquitted in university degree forgery case. The man was accused of submitting a counterfeit master's degree certificate, reportedly from a prestigious American university",0.4142219126224518,True
Dubai student cracks elite US university entry,https://www.khaleejtimes.com/lifestyle/dubai-student-cracks-elite-us-university-entry,Wiann Wilson blazes a trail for other to follow,,,Dubai student cracks elite US university entry. Wiann Wilson blazes a trail for other to follow,0.4933086037635803,True
PGA Tour Universitys leading player to earn exempt to 2025 Hero Dubai Desert Classic for fourth consecutive year,https://www.khaleejtimes.com/sports/pga-tour-universitys-leading-player-to-earn-an-exemption-for-2025-hero-dubai-desert-classic-for-fou,"'This prestigious event has a storied history of highlighting emerging talent, and we are excited to support the journey of these promising young golfers,' says Executive Tournament Director Corkill",,,"PGA Tour Universitys leading player to earn exempt to 2025 Hero Dubai Desert Classic for fourth consecutive year. 'This prestigious event has a storied history of highlighting emerging talent, and we are excited to support the journey of these promising young golfers,' says Executive Tournament Director Corkill",0.5983865261077881,True
Dubai's Rayhan Thomas set to champion Oklahoma State University's upcoming fundraiser,https://www.khaleejtimes.com/sports/dubais-rayhan-thomas-set-to-champion-oklahoma-state-universitys-upcoming-fundraiser,His handling of logistical challenges underscores his commitment to staying prepared for the next phase of his career as he travels to the U.S. for PGA Tour Q'School,,,Dubai's Rayhan Thomas set to champion Oklahoma State University's upcoming fundraiser. His handling of logistical challenges underscores his commitment to staying prepared for the next phase of his career as he travels to the U.S. for PGA Tour Q'School,0.6652601361274719,True
Common Core Boot Camp to be held at American University in Dubai,https://www.khaleejtimes.com/lifestyle/common-core-boot-camp-to-be-held-at-american-university-in-dubai,"The event promises to be a dynamic platform for learning, networking, and growth",,,"Common Core Boot Camp to be held at American University in Dubai. The event promises to be a dynamic platform for learning, networking, and growth",0.5684478282928467,True
University of Dubai students win DIFC Globe award,https://www.khaleejtimes.com/business/university-of-dubai-students-win-difc-globe-award,"DUBAI - A team of five students from University of Dubai (UD), an academic institution established by Dubai Chamber of Commerce and Industry, has won the DIFC Globe award for their outstanding equity research report and presentation on DP World at the final event of the Global Investment Research Challenge.",,,"University of Dubai students win DIFC Globe award. DUBAI - A team of five students from University of Dubai (UD), an academic institution established by Dubai Chamber of Commerce and Industry, has won the DIFC Globe award for their outstanding equity research report and presentation on DP World at the final event of the Global Investment Research Challenge.",0.483898401260376,True
"Loyola College signs MoU with Ajman University, Al Dobowi Group, University of Dubai and Skyline University",https://www.khaleejtimes.com/kt-network/loyola-college-signs-mou-with-ajman-university-al-dobowi-group-university-of-dubai-and-skyline-uni,"Initiative is intended to facilitate international academic collaboration, including student and faculty exchange programmes, joint research and internships, college says",,,"Loyola College signs MoU with Ajman University, Al Dobowi Group, University of Dubai and Skyline University. Initiative is intended to facilitate international academic collaboration, including student and faculty exchange programmes, joint research and internships, college says",0.5000267624855042,True
Dubai: How university students can apply for a parking permit,https://www.khaleejtimes.com/life-and-living/dubai-how-university-students-can-apply-for-a-parking-permit,This permit can be linked to only one vehicle,,,Dubai: How university students can apply for a parking permit. This permit can be linked to only one vehicle,0.6863861083984375,True
Dubai: Top 14 cheapest universities offering undergraduate courses,https://www.khaleejtimes.com/uae/education/dubai-top-15-cheapest-universities-offering-undergraduate-courses,Here are some economical options for high school graduates to pursue their education in the emirate,,,Dubai: Top 14 cheapest universities offering undergraduate courses. Here are some economical options for high school graduates to pursue their education in the emirate,0.6310796141624451,True
Middlesex University Dubai sustains excellence in UK education as the region's university of choice,https://www.khaleejtimes.com/kt-network/middlesex-university-dubai-sustains-excellence-in-uk-education-as-the-regions-university-of-choice,,,,Middlesex University Dubai sustains excellence in UK education as the region's university of choice. ,0.5789957046508789,True
Dubai golfer Hannah Cheryl Alan looking forward to university life in the US,https://www.khaleejtimes.com/sports/dubai-golfer-hannah-cheryl-alan-looking-forward-to-university-life-in-the-us,The 18-year-old scratch player who has earned a golf scholarship with the Kennesaw State University in Georgia has thanked the Emirates Golf Federation for their support,,,Dubai golfer Hannah Cheryl Alan looking forward to university life in the US. The 18-year-old scratch player who has earned a golf scholarship with the Kennesaw State University in Georgia has thanked the Emirates Golf Federation for their support,0.5277872681617737,True
Heriot-Watt University Dubai showcases student innovations at the Design Degree Show 2024,https://www.khaleejtimes.com/kt-network/heriot-watt-university-dubai-showcases-student-innovations-at-the-design-degree-show-2024,"Graduating design students unveiled their final projects at the university's Dubai campus, marking a significant milestone for the institution",,,"Heriot-Watt University Dubai showcases student innovations at the Design Degree Show 2024. Graduating design students unveiled their final projects at the university's Dubai campus, marking a significant milestone for the institution",0.6303068995475769,True
Dubai girl Jamie Camero dreaming big ahead of US golf scholarship to the University of Central Florida,https://www.khaleejtimes.com/sports/dubais-very-own-jamie-camero-dreaming-big-ahead-of-us-golf-scholarship-to-the-university-of-central,A prolific winner in the UAE. the 18-year-old dynamo plans to take it one step at a time while keeping an eye on Augusta and the Olympic Games,,,Dubai girl Jamie Camero dreaming big ahead of US golf scholarship to the University of Central Florida. A prolific winner in the UAE. the 18-year-old dynamo plans to take it one step at a time while keeping an eye on Augusta and the Olympic Games,0.49176424741744995,True
Dubai: Over 150 jobs for university students up for grabs at career fair,https://www.khaleejtimes.com/uae/dubai-over-150-jobs-for-university-students-up-for-grabs-at-career-fair,Chinese students in the UAE,,,Dubai: Over 150 jobs for university students up for grabs at career fair. Chinese students in the UAE,0.6814125180244446,True
Dubai: University students develop solution to ease parking woes,https://www.khaleejtimes.com/uae/transport/dubai-university-students-develop-solution-to-ease-parking-woes,'Rent-a-Parking' platform was inspired by their own challenges with parking around city,,,Dubai: University students develop solution to ease parking woes. 'Rent-a-Parking' platform was inspired by their own challenges with parking around city,0.6427553296089172,True
Dubai's #1-Ranked University: Why Canadian University Dubai Stands Out,https://www.khaleejtimes.com/supplements/dubais-1-ranked-university-why-canadian-university-dubai-stands-out,Unleash your potential with CUD's blend of Canadian education and UAE's dynamic culture,,,Dubai's #1-Ranked University: Why Canadian University Dubai Stands Out. Unleash your potential with CUD's blend of Canadian education and UAE's dynamic culture,0.6981496214866638,True
Dubai: Dh400-million endowment university to offer diverse higher education options,https://www.khaleejtimes.com/uae/education/dubai-dh400-million-endowment-university-to-offer-diverse-higher-education-options,The proposed educational institute to further diversify higher education options in the emirate for domestic and international students,,,Dubai: Dh400-million endowment university to offer diverse higher education options. The proposed educational institute to further diversify higher education options in the emirate for domestic and international students,0.7055187225341797,True
"Dubai: Private schools, nurseries, universities allowed to offer distance learning on Monday",https://www.khaleejtimes.com/uae/dubai-schools-nurseries-universities-allowed-to-offer-distance-learning-tomorrow,The decision comes in line with rain disruptions across the UAE,,,"Dubai: Private schools, nurseries, universities allowed to offer distance learning on Monday. The decision comes in line with rain disruptions across the UAE",0.46890875697135925,True
Middlesex University Dubai graduates embark on exceptional journey towards success,https://www.khaleejtimes.com/kt-network/middlesex-university-dubai-graduates-embark-on-exceptional-journey-towards-success,"The graduation ceremony was a groundbreaking occasion as Dr Sultan Saif AlNeyadi empowered the Class of 2023 to dream big, and continue their search for knowledge beyond the classroom",,,"Middlesex University Dubai graduates embark on exceptional journey towards success. The graduation ceremony was a groundbreaking occasion as Dr Sultan Saif AlNeyadi empowered the Class of 2023 to dream big, and continue their search for knowledge beyond the classroom",0.4569603502750397,True
Partner Content:Invest in post-graduate education from Curtin University Dubai,https://www.khaleejtimes.com/uae/invest-in-post-graduate-education-from-curtin-university-dubai,"Investing in post-graduate education at this time, makes you less likely to be made redundant and more likely to find subsequent employment if you are let go",,,"Partner Content:Invest in post-graduate education from Curtin University Dubai. Investing in post-graduate education at this time, makes you less likely to be made redundant and more likely to find subsequent employment if you are let go",0.455487459897995,True
Dubai: Meet the university student tackling food insecurity in Nigeria by transforming his graduation project,https://www.khaleejtimes.com/uae/dubai-meet-the-university-student-tackling-food-insecurity-in-nigeria-by-transforming-his-graduatio,"Formally established as a business in 2021, Al Zira'a Tech was first conceived when Farouk was in the final year of his Bachelor's degree",,,"Dubai: Meet the university student tackling food insecurity in Nigeria by transforming his graduation project. Formally established as a business in 2021, Al Zira'a Tech was first conceived when Farouk was in the final year of his Bachelor's degree",0.5083402991294861,True
How Virginia Tech University helped this Dubai swimmer fulfil his Asian Games dream,https://www.khaleejtimes.com/sports/how-virginia-tech-university-helped-this-dubai-swimmer-fulfil-his-asian-games-dream,The former Indian High School (Dubai) student will now carry India's hopes at the swimming events of the Asian Games in China,,,How Virginia Tech University helped this Dubai swimmer fulfil his Asian Games dream. The former Indian High School (Dubai) student will now carry India's hopes at the swimming events of the Asian Games in China,0.7551529407501221,True
Heriot-Watt University Dubai announces recipients of full scholarship to celebrate 200 years,https://www.khaleejtimes.com/kt-network/heriot-watt-university-dubai-announces-recipients-of-full-scholarship-to-celebrate-200-years,"Heriot-Watt University Dubai has offered four school students from Dubai a full scholarship to pursue their Bachelor's degree, with an annual stipend of Dh15,000 for three years",,,"Heriot-Watt University Dubai announces recipients of full scholarship to celebrate 200 years. Heriot-Watt University Dubai has offered four school students from Dubai a full scholarship to pursue their Bachelor's degree, with an annual stipend of Dh15,000 for three years",0.6779845356941223,True
Dubai: New programme to help university students live independently,https://www.khaleejtimes.com/uae/dubai-new-programme-to-help-university-students-live-independently,Parents of varsity-bound students highlight emotional challenges ahead of fall semester this August,,,Dubai: New programme to help university students live independently. Parents of varsity-bound students highlight emotional challenges ahead of fall semester this August,0.4563107490539551,True
Keynote speaker Elie Saab inspires graduates at American University in Dubai's 26th graduation ceremony,https://www.khaleejtimes.com/kt-network/keynote-speaker-elie-saab-inspires-graduates-at-american-university-in-dubais-26th-graduation-cerem,"The highly anticipated event was attended by more than 3,000 guests",,,"Keynote speaker Elie Saab inspires graduates at American University in Dubai's 26th graduation ceremony. The highly anticipated event was attended by more than 3,000 guests",0.49587181210517883,True
Dubai crash victims remembered at university graduation,https://www.khaleejtimes.com/world/americas/dubai-crash-victims-remembered-at-university-graduation,"Northeastern University students, Victoria McGrath and Priscilla Perez Torres were among four killed in a Ferrari crash this year. They got posthumous degrees.",,,"Dubai crash victims remembered at university graduation. Northeastern University students, Victoria McGrath and Priscilla Perez Torres were among four killed in a Ferrari crash this year. They got posthumous degrees.",0.4081058204174042,True
Dubai universities record 12% annual growth in international students coming to emirate,https://www.khaleejtimes.com/uae/education/dubai-schools-record-12-annual-growth-in-international-students-coming-to-emirate,"A new infographic released by the KHDA revealed that the total number of students currently enrolled in university programmes exceeds 30,000",,,"Dubai universities record 12% annual growth in international students coming to emirate. A new infographic released by the KHDA revealed that the total number of students currently enrolled in university programmes exceeds 30,000",0.446724534034729,True
Partner Content:Murdoch University Dubai Announces Fees Reduction to Offer COVID-19 Relief to Students and Parents,https://www.khaleejtimes.com/uae/murdoch-university-dubai-announces-fees-reduction-to-offer-covid-19-relief-to-students-and-parents,The new fee structure will be applicable for all current and new students at the Australian university in 2021,,,Partner Content:Murdoch University Dubai Announces Fees Reduction to Offer COVID-19 Relief to Students and Parents. The new fee structure will be applicable for all current and new students at the Australian university in 2021,0.43232932686805725,True
GM University will open Dubai campus at DMC,https://www.khaleejtimes.com/uae/gm-university-will-open-dubai-campus-at-dmc,DUBAI - General Motors (GM) University will open its Dubai campus at Dubai Men's College (DMC) in 2005 to cover both the internal training needs of the company and the future development of local talent in a diverse range of skills related to automotive industry.,,,GM University will open Dubai campus at DMC. DUBAI - General Motors (GM) University will open its Dubai campus at Dubai Men's College (DMC) in 2005 to cover both the internal training needs of the company and the future development of local talent in a diverse range of skills related to automotive industry.,0.5364578366279602,True
An Empowering UK Education Middlesex University Dubai,https://www.khaleejtimes.com/supplements/an-empowering-uk-education-middlesex-university-dubai,,,,An Empowering UK Education Middlesex University Dubai. ,0.5574585795402527,True
University of Dubai soccer,https://www.khaleejtimes.com/sports/football/university-of-dubai-soccer,"DUBAI - The University of Dubai (UD), which was established by the Dubai Chamber of Commerce and Industry, recently organised a friendly, indoor football tournament for their graduates and students.",,,"University of Dubai soccer. DUBAI - The University of Dubai (UD), which was established by the Dubai Chamber of Commerce and Industry, recently organised a friendly, indoor football tournament for their graduates and students.",0.5438171625137329,True
"Dubai: New event offers over Dh350,000 in prizes for university students most innovative projects",https://www.khaleejtimes.com/videos/dubai-new-event-offers-over-dh350000-in-prizes-for-university-students-most-innovative-projects,"It will feature burgeoning academic talent from the world's most renowned institutions, including Harvard University, Oxford University and MIT",,,"Dubai: New event offers over Dh350,000 in prizes for university students most innovative projects. It will feature burgeoning academic talent from the world's most renowned institutions, including Harvard University, Oxford University and MIT",0.4331669509410858,True
Dubai: Over 35 universities take part in KT UniExpo today,https://www.khaleejtimes.com/uae/education/dubai-35-universities-to-participate-in-kt-uni-expo-on-friday,Prospective students will get an opportunity to explore both undergraduate and postgraduate courses as they weigh their career options,,,Dubai: Over 35 universities take part in KT UniExpo today. Prospective students will get an opportunity to explore both undergraduate and postgraduate courses as they weigh their career options,0.4688798189163208,True
Canadian University Dubai revamps communication programmes amid rapid industry growth,https://www.khaleejtimes.com/kt-network/canadian-university-dubai-revamps-communication-programmes-amid-rapid-industry-growth,,,,Canadian University Dubai revamps communication programmes amid rapid industry growth. ,0.44241926074028015,True
Canadian University Dubai offers a unique transfer pathway for MBA students,https://www.khaleejtimes.com/kt-network/canadian-university-dubai-offers-a-unique-transfer-pathway-for-mba-students,,,,Canadian University Dubai offers a unique transfer pathway for MBA students. ,0.5023697018623352,True
Dubai: University named among top 10 'quirkiest' college campuses,https://www.khaleejtimes.com/uae/dubai-university-named-among-top-10-quirkiest-college-campuses,"Rochester Institute of Technology (RIT) Dubai's Innovation Centre has been recognised for its creative, avant-garde design",,,"Dubai: University named among top 10 'quirkiest' college campuses. Rochester Institute of Technology (RIT) Dubai's Innovation Centre has been recognised for its creative, avant-garde design",0.4412269592285156,True
De Montfort University (DMU) expands its presence to MENA with DMU Dubai,https://www.khaleejtimes.com/uae/education/de-montfort-university-dmu-expands-its-presence-to-mena-with-dmu-dubai,"The award-winning UK university, De Montfort University comes to Dubai, with job-focused graduate and undergraduate programmes to start in September 2021",,,"De Montfort University (DMU) expands its presence to MENA with DMU Dubai. The award-winning UK university, De Montfort University comes to Dubai, with job-focused graduate and undergraduate programmes to start in September 2021",0.44986218214035034,True
Dubai: University campuses buzz as welcome week begins,https://www.khaleejtimes.com/uae/dubai-university-campuses-buzz-as-welcome-week-begins,Students will get to know their peers through a range of diverse and interactive activities,,,Dubai: University campuses buzz as welcome week begins. Students will get to know their peers through a range of diverse and interactive activities,0.4368825852870941,True
Reimagining education with Middlesex University Dubai's IFP,https://www.khaleejtimes.com/kt-network/reimagining-education-with-middlesex-university-dubais-ifp,,,,Reimagining education with Middlesex University Dubai's IFP. ,0.5113094449043274,True
Canadian University Dubai business students turn creative talents into new ventures,https://www.khaleejtimes.com/kt-network/canadian-university-dubai-buisness-students-turn-creative-talents-into-new-ventures,Young entrepreneurs take extracurricular endeavours to market,,,Canadian University Dubai business students turn creative talents into new ventures. Young entrepreneurs take extracurricular endeavours to market,0.6140857338905334,True
CUD joins with McGill University to showcase Canadian Inuit art in Dubai,https://www.khaleejtimes.com/kt-network/cud-joins-with-mcgill-university-to-showcase-canadian-inuit-art-in-dubai,,,,CUD joins with McGill University to showcase Canadian Inuit art in Dubai. ,0.6182214021682739,True
Former Dubai students displaced by Ukraine crisis plead for more universities to help,https://www.khaleejtimes.com/uae/education/former-dubai-students-displaced-by-ukraine-crisis-plead-for-more-universities-to-help,One academic institution in the UAE is offering some students free seats and scholarships,,,Former Dubai students displaced by Ukraine crisis plead for more universities to help. One academic institution in the UAE is offering some students free seats and scholarships,0.41794121265411377,True
Heriot-Watt University to host Construction Sustainability Hackathon at Expo 2020 Dubai,https://www.khaleejtimes.com/kt-network/heriot-watt-university-to-host-construction-sustainability-hackathon-at-expo-2020-dubai,,,,Heriot-Watt University to host Construction Sustainability Hackathon at Expo 2020 Dubai. ,0.6778186559677124,True
Expo 2020 Dubai: Foreign universities use platform to attract prospective medical students from UAE,https://www.khaleejtimes.com/uae/education/expo-2020-dubai-foreign-universities-use-platform-to-attract-prospective-medical-students-from-uae,International colleges implement curriculum that is built on fostering diversity,,,Expo 2020 Dubai: Foreign universities use platform to attract prospective medical students from UAE. International colleges implement curriculum that is built on fostering diversity,0.4417407810688019,True
Dubai: 11-year-old boy is among the youngest to complete AI internship at Oxford University,https://www.khaleejtimes.com/uae/education/dubai-11-year-old-boy-is-among-the-youngest-to-complete-ai-internship-at-oxford-university,Veer Shandilya aspires to become the youngest data scientist in the world,,,Dubai: 11-year-old boy is among the youngest to complete AI internship at Oxford University. Veer Shandilya aspires to become the youngest data scientist in the world,0.4899623990058899,True
Covid-19: In-person classes resume at some Dubai universities; few continue remote learning,https://www.khaleejtimes.com/uae/education/covid-19-in-person-classes-resume-at-some-dubai-universities-few-continue-remote-learning,Universities adopted a wait-and-watch approach at the beginning of the new semester when Covid cases surged significantly in the first few weeks of January,,,Covid-19: In-person classes resume at some Dubai universities; few continue remote learning. Universities adopted a wait-and-watch approach at the beginning of the new semester when Covid cases surged significantly in the first few weeks of January,0.7309157252311707,True
ADIB Sanctions Dh1.45 Billion Loan to Construct University in Abu Dhabi,https://www.khaleejtimes.com/business/adib-sanctions-dh1-45-billion-loan-to-construct-university-in-abu-dhabi,"ABU DHABI - Abu Dhabi Islamic Bank (ADIB) has sanctioned Dh1.45 billion loan for a joint venture between contractors Al Habtoor Engineering Enterprises Company LLC and Murray & Roberts Contractors (Abu Dhabi) LLC, to finance the development and expansion of Zayed University's campus in Abu Dhabi.",,,"ADIB Sanctions Dh1.45 Billion Loan to Construct University in Abu Dhabi. ABU DHABI - Abu Dhabi Islamic Bank (ADIB) has sanctioned Dh1.45 billion loan for a joint venture between contractors Al Habtoor Engineering Enterprises Company LLC and Murray & Roberts Contractors (Abu Dhabi) LLC, to finance the development and expansion of Zayed University's campus in Abu Dhabi.",0.4184343218803406,True
Abu Dhabi to have private university,https://www.khaleejtimes.com/uae/abu-dhabi-to-have-private-university,"ABU DHABI - Abu Dhabi will soon have its own private university, located on two campuses in the capital city and in the garden city of Al Ain, offering undergraduate and post-graduate programmes to all nationalities of students in the UAE and the AGCC region.",,,"Abu Dhabi to have private university. ABU DHABI - Abu Dhabi will soon have its own private university, located on two campuses in the capital city and in the garden city of Al Ain, offering undergraduate and post-graduate programmes to all nationalities of students in the UAE and the AGCC region.",0.5384674072265625,True
Partner Content:Abu Dhabi University Allocates AED13 Million for Scholarships and Financial Aid,https://www.khaleejtimes.com/uae/education/abu-dhabi-university-allocates-aed13-million-for-scholarships-and-financial-aid,AED151 million in scholarships awarded since its inception.,,,Partner Content:Abu Dhabi University Allocates AED13 Million for Scholarships and Financial Aid. AED151 million in scholarships awarded since its inception.,0.547491729259491,True
Abu Dhabi: Adek identifies education fields for scholarships in top 150 international universities,https://www.khaleejtimes.com/uae/education/abu-dhabi-adek-identifies-education-fields-for-scholarships-in-top-150-international-universities,Applications are open until March 31 for high-performing Grade 12 / Year 13 students and undergraduates aged 24,,,Abu Dhabi: Adek identifies education fields for scholarships in top 150 international universities. Applications are open until March 31 for high-performing Grade 12 / Year 13 students and undergraduates aged 24,0.4776632785797119,True
Abu Dhabi: Explore 100 universities from over 20 countries at the emirate's biggest education fair,https://www.khaleejtimes.com/uae/abu-dhabi-explore-100-universities-from-over-20-countries-at-the-emirates-biggest-education-fair,"Students will have the opportunity to lean about topics like admissions and scholarships, life on a university campus, and future career paths",,,"Abu Dhabi: Explore 100 universities from over 20 countries at the emirate's biggest education fair. Students will have the opportunity to lean about topics like admissions and scholarships, life on a university campus, and future career paths",0.5137397050857544,True
